"","CCAA","SEXO","EDAD","P1","P2","P3","P4","P5","P6","P7","ECOESP","ECOPER","CONFIANZAPTE","CONFIANZAOPOSIC"
"1332",8,2,65,2,3,8,2,1,1,0,2,2,2,9
"1333",8,1,44,2,3,2,1,1,1,0,4,2,4,4
"1334",8,2,70,2,2,3,1,1,1,0,2,2,1,4
"1335",8,2,80,1,3,1,3,1,1,0,5,3,4,3
"1336",8,2,39,2,1,3,1,1,1,0,4,1,3,4
"1337",8,1,46,2,2,3,8,1,1,0,5,2,4,2
"1338",8,1,49,2,3,2,1,1,1,0,4,3,3,2
"1339",8,2,61,1,3,2,1,1,1,0,2,2,2,4
"1340",8,2,54,1,2,1,2,1,1,0,4,2,3,2
"1341",8,2,63,1,1,1,8,1,1,0,3,3,2,4
"1342",8,2,80,3,3,1,1,1,2,1,4,3,4,2
"1343",8,1,52,2,2,2,1,1,2,2,4,3,2,4
"1344",8,1,32,2,2,2,1,1,2,2,4,3,4,4
"1345",8,1,30,2,1,1,2,1,1,0,3,2,3,3
"1346",8,1,60,5,2,3,1,1,1,0,2,2,1,4
"1347",8,1,57,2,2,1,2,1,1,0,2,2,3,4
"1348",8,2,58,1,3,2,1,1,1,0,5,4,4,3
"1349",8,1,50,4,2,8,1,1,2,1,4,2,4,2
"1350",8,1,75,2,1,1,2,1,1,0,4,2,3,2
"1351",8,2,64,2,2,2,1,1,1,0,4,2,4,3
"1352",8,2,70,1,3,2,3,1,1,0,5,2,3,4
"1353",8,2,48,2,2,3,1,1,2,2,5,3,3,3
"1354",8,1,46,4,2,2,1,1,1,0,4,2,4,3
"1355",8,2,58,2,1,8,2,1,2,2,4,4,3,4
"1356",8,2,56,1,3,2,1,1,1,0,8,9,4,4
"1357",8,2,45,4,2,3,1,1,1,0,4,4,3,4
"1358",8,1,40,4,2,3,1,1,8,1,4,2,3,4
"1359",8,2,35,2,3,2,1,1,2,1,4,4,3,4
"1360",8,2,40,1,1,1,8,1,1,0,4,4,4,4
"1361",8,2,51,1,2,3,1,1,1,0,5,2,4,3
"1362",8,2,66,1,1,1,8,1,1,0,4,2,2,4
"1363",8,2,46,1,3,2,2,1,2,1,4,2,8,3
"1364",8,2,48,2,3,2,3,1,2,2,5,5,4,4
"1365",8,1,27,1,3,1,1,1,1,0,4,2,3,4
"1366",8,2,54,1,3,3,1,1,1,0,5,2,4,4
"1367",8,2,49,2,1,1,1,1,2,1,4,4,3,3
"1368",8,2,38,2,2,2,3,1,1,0,4,1,2,4
"1369",8,1,29,2,1,3,3,1,1,0,2,3,4,3
"1370",8,1,59,4,1,1,8,1,2,8,5,2,4,4
"1371",8,2,53,2,3,3,3,1,2,1,4,4,3,4
"1372",8,2,33,2,1,1,2,1,2,2,5,4,3,3
"1373",8,2,55,1,1,2,8,1,1,0,4,2,2,4
"1374",8,1,70,4,2,2,1,1,2,2,4,2,4,2
"1375",8,2,53,4,1,1,1,1,8,1,2,2,1,4
"1376",8,1,75,1,2,1,1,1,2,1,5,2,3,2
"1377",8,1,62,1,1,1,1,1,1,0,2,1,3,4
"1378",8,1,65,2,1,3,1,1,1,0,2,4,3,3
"1379",8,1,43,2,2,2,1,1,1,0,4,2,4,3
"1380",8,2,83,1,1,9,8,1,1,0,5,2,1,4
"1381",8,1,47,2,2,2,2,1,1,0,5,4,4,4
"1382",8,2,52,2,2,3,8,1,2,2,4,4,4,4
"1383",8,2,43,2,1,3,8,2,2,2,4,2,3,3
"1384",8,2,21,1,1,2,1,1,1,0,4,2,3,3
"1385",8,1,37,2,1,2,1,1,2,2,2,2,2,4
"1386",8,1,60,1,3,3,3,1,2,2,4,4,3,3
"1387",8,1,52,1,3,1,2,1,1,0,4,4,4,4
"1388",8,2,62,2,1,8,1,1,2,1,2,2,2,3
"1389",8,1,66,1,3,1,8,1,1,0,5,1,4,3
"1390",8,1,53,2,1,1,1,1,1,0,5,4,3,4
"1391",8,2,65,1,1,2,2,1,1,0,5,8,4,2
"1392",8,2,24,2,2,2,1,1,2,1,2,4,4,4
"1393",8,1,84,1,1,1,3,1,1,0,4,3,4,4
"1394",8,1,62,2,2,3,3,2,2,1,5,5,4,3
"1395",8,1,57,4,1,1,1,1,1,0,5,4,3,3
"1396",8,2,60,2,1,1,1,1,1,0,4,2,2,3
"1397",8,1,79,1,3,1,2,1,1,0,5,2,4,2
"1398",8,2,41,4,2,2,1,1,2,1,2,1,2,4
"1399",8,2,54,1,3,9,3,1,2,1,4,9,9,9
"1400",8,1,32,2,1,2,1,1,2,2,4,2,2,2
"1401",8,1,28,1,2,2,1,1,8,1,4,4,3,3
"1402",8,2,43,2,2,1,2,1,2,1,4,2,3,3
"1403",8,1,21,2,2,3,1,1,1,0,5,2,4,2
"1404",8,2,80,1,1,1,2,1,1,0,4,4,8,3
"1405",8,1,69,1,1,8,2,1,1,0,2,2,2,4
"1406",8,2,53,2,1,2,3,1,1,0,5,2,4,4
"1407",8,1,50,2,1,3,1,1,1,0,4,2,4,4
"1408",8,1,55,2,2,1,1,1,1,0,5,2,4,3
"1409",8,2,35,1,1,8,1,1,8,1,2,2,2,3
"1410",8,1,53,2,2,2,1,1,2,1,4,4,3,3
"1411",8,2,57,1,2,3,1,1,1,0,4,4,2,3
"1412",8,2,48,2,3,2,8,1,1,0,4,4,4,4
"1413",8,2,70,2,1,3,2,1,2,1,5,2,3,4
"1414",8,1,69,2,2,2,1,1,2,2,4,2,4,4
"1415",8,1,60,2,3,2,1,1,2,2,4,2,2,2
"1416",8,1,26,4,2,3,1,1,2,2,4,2,4,3
"1417",8,1,60,4,1,2,8,1,8,1,4,3,4,3
"1418",8,2,34,1,1,1,2,1,1,0,4,2,4,3
"1419",8,1,28,1,1,2,2,1,1,0,4,2,4,4
"1420",8,2,78,2,3,2,2,1,1,0,2,2,2,3
"1421",8,1,45,1,3,1,8,1,1,0,4,4,4,4
"1422",8,2,83,1,1,1,1,1,1,0,4,2,3,3
"1423",8,2,61,5,3,2,1,1,1,0,2,2,2,4
"1424",8,1,41,2,2,2,8,1,1,0,4,2,4,2
"1425",8,1,54,2,1,1,1,1,1,0,3,3,4,3
"1426",8,1,43,2,1,1,1,1,1,0,4,2,4,3
"1427",8,1,70,2,1,1,1,1,1,0,2,2,2,4
"1428",8,1,64,1,1,3,3,1,1,0,5,3,2,4
"1429",8,1,60,2,3,2,1,1,1,0,4,2,4,3
"1430",8,2,55,2,1,2,1,1,2,1,4,4,3,3
"1431",8,1,82,2,3,2,8,1,1,0,4,2,4,2
"1432",8,2,63,1,1,1,1,1,1,0,3,2,4,1
"1433",8,1,83,2,3,1,8,1,1,0,4,3,4,3
"1434",8,2,42,2,2,3,1,1,2,2,2,2,2,3
"1435",8,2,56,2,2,3,1,2,2,2,5,3,4,4
"1436",8,1,48,1,2,1,2,1,1,0,4,3,4,3
"1437",8,2,89,1,1,2,8,1,1,0,3,2,2,4
"1438",8,2,39,3,2,3,1,1,2,2,3,2,3,4
"1439",8,2,45,1,3,2,3,1,2,8,4,2,2,4
"1440",8,1,43,1,3,3,1,1,2,1,4,2,3,3
"1441",8,2,53,1,3,1,1,1,1,0,5,2,4,4
"1442",8,2,35,2,2,3,1,1,2,1,4,2,4,4
"1443",8,2,44,1,2,3,1,1,2,8,4,2,4,3
"1444",8,2,33,3,3,1,1,2,2,2,5,5,4,4
"1445",8,1,61,2,1,8,1,1,2,1,3,2,9,9
"1446",8,1,66,4,3,3,1,1,8,1,2,4,2,4
"1447",8,2,68,1,1,9,2,1,1,0,5,2,4,3
"1448",8,1,34,5,2,3,1,1,2,2,5,4,4,3
"1449",8,1,31,2,2,3,1,1,2,2,4,2,4,4
"1450",8,1,24,1,2,3,1,1,1,0,4,2,4,2
"1451",8,1,23,4,2,3,1,1,2,2,4,2,3,3
"1452",8,2,62,2,3,9,3,1,3,1,3,3,9,9
"1453",8,2,23,2,2,3,1,1,1,0,5,5,4,4
"1454",8,2,36,2,3,3,1,1,8,1,4,2,4,3
"1455",8,2,49,2,3,3,1,1,1,0,5,4,4,3
"1456",8,1,59,2,3,3,1,1,1,0,3,2,2,3
"1457",8,2,66,2,1,2,1,1,8,1,3,4,2,2
"1458",8,1,57,2,3,3,8,1,2,9,4,2,3,3
"1459",8,1,58,4,1,1,1,1,1,0,2,2,3,3
"1460",8,2,76,2,3,2,1,1,2,1,4,2,4,1
"1461",8,1,40,1,3,1,1,1,2,1,2,2,2,4
"1462",8,2,28,2,2,2,1,1,2,2,3,4,3,3
"1463",8,1,20,4,2,3,1,1,2,2,4,2,2,4
"1464",8,2,61,2,3,2,1,1,3,1,4,2,3,2
"1465",8,2,25,4,2,8,8,1,2,8,4,2,3,3
"1466",8,1,37,1,2,3,1,1,1,0,5,2,4,4
"1467",8,2,18,4,1,1,1,1,2,1,4,2,2,2
"1468",8,1,20,1,2,1,1,2,2,1,4,2,3,3
"1469",8,2,20,1,1,1,1,1,2,2,4,3,1,3
"1470",8,1,68,2,1,1,8,1,1,0,2,2,2,3
"1471",8,2,34,2,1,1,8,1,8,8,3,3,2,3
"1472",8,1,37,2,2,1,1,1,1,0,4,2,3,4
"1473",8,1,59,2,1,1,1,1,1,0,1,1,1,4
"1474",8,2,31,2,2,1,2,1,1,0,4,2,4,3
"1475",8,2,44,1,1,3,3,2,2,2,5,5,4,4
"1476",8,1,75,3,1,9,1,1,1,0,2,2,2,2
"1477",8,1,41,1,1,1,3,1,2,1,2,2,3,3
"1478",8,2,80,2,2,2,2,1,1,0,3,3,4,4
"1479",8,2,41,2,2,2,1,2,2,2,4,2,4,4
"1480",8,2,50,1,3,2,8,1,3,1,5,4,4,4
"1481",8,1,76,4,2,3,1,1,2,1,5,2,4,3
"1482",8,1,70,1,1,1,3,1,2,1,3,3,4,3
"1483",8,2,67,2,1,2,3,1,1,0,4,2,3,4
"1484",8,1,23,2,2,3,3,1,1,0,4,4,4,4
"1485",8,2,49,2,3,1,2,1,2,1,4,2,3,3
"1486",8,1,81,2,3,8,2,1,1,0,8,4,4,8
"1487",8,1,36,2,1,2,1,1,1,0,4,2,3,3
"1488",8,1,65,2,3,1,1,1,1,0,2,2,1,4
"1489",8,1,50,2,3,1,2,1,2,1,4,4,4,3
"1490",8,2,72,3,8,2,2,1,1,0,5,1,2,4
"1491",8,2,23,4,2,1,1,1,2,1,4,2,4,4
"1492",8,2,23,2,2,1,2,1,1,0,4,2,3,2
"1493",8,1,68,1,1,2,1,1,1,0,2,2,2,4
"1494",9,1,36,2,2,3,1,1,2,2,4,4,3,9
"1495",9,1,39,5,3,8,8,1,2,2,4,2,4,4
"1496",9,2,45,2,1,1,1,1,1,0,2,2,3,4
"1497",9,1,19,3,2,2,1,1,2,2,3,2,4,4
"1498",9,1,68,2,3,1,9,1,1,0,3,9,9,4
"1499",9,2,56,2,2,2,1,1,1,0,4,2,4,4
"1500",9,2,62,1,3,2,1,1,2,1,5,4,2,3
"1501",9,1,29,3,3,1,1,1,3,1,4,2,3,3
"1502",9,2,74,1,1,3,1,1,2,2,5,2,4,3
"1503",9,1,56,1,3,2,1,1,2,1,3,2,4,4
"1504",9,1,45,2,3,1,2,1,1,0,4,2,3,3
"1505",9,1,60,2,1,1,8,1,1,0,4,2,4,3
"1506",9,2,62,2,1,8,1,2,2,2,4,2,3,4
"1507",9,1,55,2,3,2,3,1,1,0,3,3,3,4
"1508",9,1,57,4,1,8,8,1,3,1,2,2,2,3
"1509",9,2,48,2,1,3,3,2,2,2,2,2,3,4
"1510",9,1,75,2,1,2,1,1,2,1,2,2,2,3
"1511",9,1,40,2,1,2,1,1,2,1,5,4,3,4
"1512",9,2,37,2,2,1,1,1,2,1,2,2,3,3
"1513",9,1,74,2,1,3,2,1,2,1,3,2,2,4
"1514",9,2,50,2,1,2,1,1,1,0,3,2,2,4
"1515",9,1,59,1,2,1,2,1,1,0,5,4,4,2
"1516",9,1,50,1,2,2,1,1,1,0,2,2,2,3
"1517",9,2,23,2,3,3,1,1,2,2,4,4,3,3
"1518",9,1,30,2,1,2,1,1,3,1,2,2,3,4
"1519",9,2,37,4,1,1,3,1,1,0,5,2,3,3
"1520",9,1,84,1,3,2,2,1,1,0,3,2,2,4
"1521",9,1,58,4,2,2,1,1,2,2,4,2,3,4
"1522",9,2,62,1,2,3,3,1,2,1,2,2,1,4
"1523",9,2,50,1,1,1,1,1,1,0,4,2,3,2
"1524",9,1,54,2,3,9,3,1,9,1,4,4,3,3
"1525",9,1,63,1,3,1,3,1,1,0,3,5,2,4
"1526",9,2,70,2,1,2,2,1,8,1,4,2,2,4
"1527",9,1,22,4,2,3,1,1,2,2,5,2,3,3
"1528",9,1,75,2,1,1,3,1,1,0,2,2,4,3
"1529",9,1,42,3,2,1,2,1,2,1,5,5,4,3
"1530",9,2,57,2,3,1,2,1,2,2,4,2,2,3
"1531",9,1,54,2,2,1,2,1,1,0,2,1,1,4
"1532",9,1,49,1,3,3,1,1,1,0,4,2,3,4
"1533",9,2,51,1,3,3,3,2,2,2,5,5,4,8
"1534",9,1,89,2,3,2,1,1,1,0,4,3,4,2
"1535",9,1,70,4,1,1,8,1,8,1,3,3,3,4
"1536",9,2,68,3,2,3,3,1,1,0,5,3,2,4
"1537",9,2,42,1,2,1,1,1,2,1,5,4,3,3
"1538",9,1,57,2,3,2,2,1,1,0,4,2,3,4
"1539",9,1,62,2,1,2,1,1,1,0,4,2,3,4
"1540",9,1,56,1,3,2,1,9,9,9,4,9,4,4
"1541",9,2,65,1,3,1,8,1,2,1,3,2,3,4
"1542",9,2,66,4,2,3,1,1,1,0,4,2,2,4
"1543",9,1,62,2,1,1,1,1,1,0,2,2,2,4
"1544",9,2,43,1,2,1,1,1,1,0,5,2,3,4
"1545",9,1,50,2,1,1,2,1,1,0,4,2,3,4
"1546",9,2,78,2,1,2,8,1,1,0,2,2,1,4
"1547",9,2,78,2,1,8,8,1,1,0,4,3,2,4
"1548",9,1,61,4,2,1,1,1,1,0,3,2,4,4
"1549",9,1,49,2,2,1,1,1,1,0,4,4,1,3
"1550",9,1,45,2,3,1,2,1,1,0,4,4,4,4
"1551",9,1,51,1,1,1,2,1,1,0,4,4,3,4
"1552",9,2,27,2,1,1,2,1,2,1,4,2,3,4
"1553",9,1,69,1,1,1,3,1,1,0,4,2,4,3
"1554",9,2,38,1,2,1,2,1,1,0,4,4,1,3
"1555",9,1,56,1,3,1,1,1,2,1,3,2,3,4
"1556",9,1,56,2,3,2,3,1,1,0,2,1,3,4
"1557",9,1,93,1,1,1,3,1,1,0,4,4,4,4
"1558",9,1,58,2,2,3,2,1,2,2,4,2,3,4
"1559",9,1,69,1,1,1,1,1,1,0,4,2,3,4
"1560",9,1,34,1,3,2,1,1,1,0,2,2,3,3
"1561",9,1,25,2,2,3,1,1,1,0,4,1,2,4
"1562",9,1,56,1,1,1,2,1,1,0,4,5,1,4
"1563",9,1,69,2,3,1,1,1,1,0,3,2,3,4
"1564",9,2,18,2,3,1,1,1,1,0,4,2,2,4
"1565",9,2,78,2,1,1,2,1,1,0,3,3,2,4
"1566",9,2,54,1,3,8,8,1,2,2,3,2,2,4
"1567",9,2,55,1,3,1,2,1,9,1,5,5,4,4
"1568",9,2,42,9,2,3,1,1,2,2,4,3,3,4
"1569",9,1,52,2,1,1,1,1,1,0,4,2,4,4
"1570",9,2,64,2,1,2,1,1,1,0,4,2,3,4
"1571",9,2,58,1,3,1,1,1,1,0,4,2,3,4
"1572",9,2,24,1,1,1,1,1,2,2,4,2,4,3
"1573",9,1,70,1,1,3,1,1,1,0,2,3,2,3
"1574",9,1,48,4,2,3,1,1,2,2,4,2,3,4
"1575",9,2,45,1,2,3,1,1,1,0,5,2,1,4
"1576",9,1,36,5,2,3,1,1,2,2,5,2,4,4
"1577",9,1,44,2,2,3,1,1,2,1,4,4,3,4
"1578",9,1,21,4,2,2,3,1,1,0,3,3,3,3
"1579",9,1,59,2,1,1,1,1,2,1,4,2,2,3
"1580",9,2,87,1,2,8,2,1,1,0,4,2,8,8
"1581",9,1,65,2,2,3,1,1,1,0,2,2,1,3
"1582",9,2,66,1,1,2,1,1,2,2,3,3,4,3
"1583",9,2,87,2,3,1,2,1,1,0,5,4,3,4
"1584",9,2,45,2,2,1,1,1,2,1,4,2,3,4
"1585",9,1,55,1,3,1,1,1,2,1,4,2,3,4
"1586",9,2,77,2,3,8,8,1,1,0,3,2,2,4
"1587",9,2,55,1,2,3,1,1,1,0,4,2,4,4
"1588",9,2,72,2,3,8,1,1,1,0,4,4,3,4
"1589",9,1,29,4,2,3,2,1,2,2,4,2,3,3
"1590",9,2,84,5,2,3,2,1,2,1,5,2,2,4
"1591",9,2,52,2,3,9,3,1,2,2,4,2,4,3
"1592",9,1,49,2,1,1,1,1,2,1,4,1,2,3
"1593",9,1,19,2,2,3,1,2,1,0,4,5,3,4
"1594",9,2,50,1,3,2,3,1,2,2,5,2,4,3
"1595",9,1,60,2,3,1,3,1,1,0,4,5,3,4
"1596",9,2,83,2,1,2,2,1,2,1,1,2,2,4
"1597",9,1,34,1,2,3,3,1,3,1,4,2,3,3
"1598",9,2,49,1,2,1,2,2,2,2,5,5,4,4
"1599",9,1,21,2,2,3,1,1,1,0,4,2,3,4
"1600",9,2,63,2,1,3,1,2,2,2,4,2,3,4
"1601",9,2,80,2,3,1,1,1,1,0,3,3,4,3
"1602",9,2,47,2,2,3,1,1,2,2,4,2,4,3
"1603",9,2,53,2,1,2,1,1,2,2,4,2,3,4
"1604",9,1,41,1,2,3,1,1,1,0,5,4,4,4
"1605",9,1,65,1,2,3,1,1,1,0,4,2,4,4
"1606",9,1,39,1,3,3,1,1,2,2,4,2,2,4
"1607",9,1,29,1,2,3,1,1,2,2,5,2,3,3
"1608",9,2,58,2,1,3,1,1,2,2,4,2,3,4
"1609",9,1,85,4,1,8,8,1,8,8,8,2,8,3
"1610",9,1,77,1,1,8,1,1,1,0,3,2,2,4
"1611",9,1,43,2,2,1,2,1,2,2,4,4,3,3
"1612",9,2,83,2,2,1,2,1,3,1,4,5,3,4
"1613",9,1,55,2,2,2,1,1,1,0,2,2,2,4
"1614",9,2,30,1,3,3,2,1,2,8,4,2,4,4
"1615",9,1,42,4,2,2,1,1,1,0,4,2,2,3
"1616",9,2,57,1,1,1,1,1,1,0,3,2,2,4
"1617",9,2,37,2,3,3,1,1,2,1,2,1,2,4
"1618",9,2,75,1,1,8,8,1,8,1,3,3,2,4
"1619",9,1,40,2,3,3,8,1,2,1,2,2,2,3
"1620",9,1,29,2,3,2,1,1,2,2,5,2,3,4
"1621",9,1,42,2,3,1,1,1,2,1,3,2,4,4
"1622",9,1,28,4,2,3,1,1,1,0,4,2,3,4
"1623",9,1,50,1,1,1,8,1,8,1,4,2,4,4
"1624",9,2,74,5,2,3,3,1,1,0,5,3,4,2
"1625",9,1,66,2,1,2,3,1,2,2,3,3,2,3
"1626",9,1,62,1,1,1,3,1,2,1,2,2,1,4
"1627",9,1,27,2,2,3,1,1,1,0,5,2,3,4
"1628",9,2,57,1,2,2,1,1,2,2,5,5,4,3
"1629",9,1,34,1,3,1,2,1,1,0,4,4,3,4
"1630",9,1,43,2,2,2,1,1,2,1,5,4,3,4
"1631",9,1,42,1,1,1,3,1,1,0,2,4,3,4
"1632",9,1,18,2,3,2,1,1,2,1,4,2,9,4
"1633",9,2,82,5,1,3,3,1,2,1,5,4,4,4
"1634",9,2,75,1,2,1,3,1,1,0,2,1,1,4
"1635",9,1,35,2,2,2,1,1,2,2,4,2,3,4
"1636",9,2,69,2,1,2,2,1,2,1,4,2,3,4
"1637",9,2,58,2,2,1,1,1,2,1,4,2,4,4
"1638",9,2,30,2,3,2,1,1,1,0,4,2,3,4
"1639",9,2,23,2,1,1,1,1,2,1,5,4,4,4
"1640",9,1,70,1,1,1,3,1,1,0,2,2,4,4
"1641",9,1,60,2,2,1,3,1,1,0,5,2,2,4
"1642",9,2,54,1,1,1,1,1,2,1,3,3,3,4
"1643",9,2,47,2,3,2,1,1,2,2,4,2,2,4
"1644",9,1,45,2,1,3,1,1,1,0,5,2,4,4
"1645",9,2,49,2,2,2,1,1,1,0,4,2,2,4
"1646",9,2,61,1,3,2,1,1,1,0,4,2,2,3
"1647",9,1,68,2,1,1,8,1,1,0,5,3,4,4
"1648",9,2,63,5,2,3,1,1,1,0,5,2,4,2
"1649",9,2,65,1,2,3,3,1,1,0,5,4,4,4
"1650",9,1,54,2,1,1,2,1,1,0,2,2,4,4
"1651",9,1,51,2,1,1,3,1,1,0,5,2,4,4
"1652",9,1,46,2,2,2,1,1,1,0,4,3,3,3
"1653",9,2,61,2,3,1,2,1,1,0,4,2,4,4
"1654",9,2,41,1,2,3,1,1,2,1,4,2,3,4
"1655",9,1,20,4,2,2,3,2,2,2,5,2,4,2
"1656",9,2,61,2,1,2,1,1,2,1,2,2,2,4
"1657",9,2,46,1,1,1,8,1,2,8,4,2,3,4
"1658",9,2,44,1,3,3,1,1,1,0,2,2,2,3
"1659",9,2,47,1,3,3,1,1,8,1,2,4,2,3
"1660",9,2,32,4,2,3,1,1,2,2,4,2,3,4
"1661",9,1,72,1,1,3,1,1,1,0,1,2,1,4
"1662",9,2,65,1,3,3,2,1,2,2,9,9,9,4
"1663",9,1,41,2,3,1,1,1,1,0,5,4,4,4
"1664",9,1,18,2,3,2,1,1,1,0,2,2,2,3
"1665",9,2,69,2,2,3,1,1,1,0,5,2,4,2
"1666",9,1,46,1,1,1,1,1,1,0,4,2,2,4
"1667",9,1,24,2,2,1,1,1,2,1,4,4,3,4
"1668",9,1,62,2,3,1,1,1,1,0,5,2,4,3
"1669",9,2,58,1,1,1,1,1,1,0,5,2,3,4
"1670",9,2,40,2,2,3,3,1,2,2,5,2,4,4
"1671",9,1,26,5,2,3,1,2,2,2,3,2,2,4
"1672",9,2,60,2,1,1,8,1,1,0,5,2,4,4
"1673",9,2,51,2,2,2,2,1,1,0,4,2,3,4
"1674",9,1,41,2,2,3,1,1,1,0,4,2,3,4
"1675",9,1,73,2,2,8,8,1,1,0,2,2,3,3
"1676",9,1,35,4,1,3,1,1,1,0,4,2,3,4
"1677",9,1,73,1,3,1,3,1,1,0,5,2,4,3
"1678",9,1,38,2,1,1,8,1,1,0,4,4,4,3
"1679",9,2,49,1,1,3,2,1,1,0,3,2,4,2
"1680",9,1,55,2,1,1,8,1,2,1,4,2,3,4
"1681",9,2,41,1,3,1,3,1,1,0,2,2,3,4
"1682",9,1,21,5,2,3,1,1,2,2,2,2,4,4
"1683",9,1,51,4,2,1,2,1,1,0,3,4,3,3
"1684",9,2,75,4,2,3,8,2,2,2,4,5,3,4
"1685",9,1,58,2,2,1,1,1,1,0,4,2,3,4
"1686",9,1,51,2,3,1,1,1,1,0,2,2,2,4
"1687",9,2,71,3,3,2,2,1,1,0,5,5,3,4
"1688",9,2,28,2,3,1,1,1,8,1,4,2,4,4
"1689",9,2,76,2,3,2,2,1,1,0,5,2,1,3
"1690",9,1,44,2,1,1,3,1,1,0,4,2,2,4
"1691",9,2,72,4,2,2,2,1,1,0,4,2,3,4
"1692",9,1,78,1,1,1,3,1,1,0,2,2,9,3
"1693",9,2,61,2,2,2,8,1,1,0,2,2,2,4
"1694",9,1,40,2,1,1,1,1,1,0,4,2,3,4
"1695",9,1,18,4,2,2,1,1,2,1,4,2,3,3
"1696",9,2,50,4,2,2,1,1,2,2,4,4,4,2
"1697",9,2,51,2,3,2,1,1,2,1,4,2,3,4
"1698",9,2,75,1,3,2,1,1,1,0,5,8,8,8
"1699",9,1,47,2,2,1,1,1,1,0,2,2,3,4
"1700",9,1,65,1,2,8,8,1,2,8,5,3,4,4
"1701",9,2,21,2,3,1,3,1,2,1,4,2,3,4
"1702",9,1,26,2,1,3,1,1,2,2,4,2,2,4
"1703",9,2,57,2,3,3,1,1,2,1,4,2,2,3
"1704",9,2,47,2,2,2,1,1,2,2,4,4,3,4
"1705",9,2,51,1,2,3,1,1,2,1,4,2,3,4
"1706",9,2,63,2,2,3,1,1,2,8,4,2,3,4
"1707",9,1,51,4,2,3,1,1,2,2,4,4,4,4
"1708",9,2,66,1,3,1,2,1,1,0,3,3,1,4
"1709",9,1,34,1,2,3,1,1,2,2,5,4,2,4
"1710",9,2,25,1,2,8,2,2,2,2,4,2,3,4
"1711",9,1,46,1,1,1,1,1,1,0,2,2,2,4
"1712",9,2,56,1,1,1,1,1,2,1,3,2,3,4
"1713",9,2,63,9,3,9,2,1,8,8,4,3,4,4
"1714",9,1,23,1,3,3,1,1,2,1,4,2,2,4
"1715",9,2,32,1,1,1,1,1,1,0,5,4,3,4
"1716",9,2,68,1,4,2,1,1,2,1,3,2,2,4
"1717",9,1,47,2,2,2,2,1,2,1,4,4,4,2
"1718",9,1,53,1,3,1,8,1,1,0,5,4,2,4
"1719",9,2,29,2,3,2,2,1,1,0,5,5,3,4
"1720",9,2,38,4,1,8,1,1,1,0,4,2,3,4
"1721",9,2,30,4,2,2,1,1,2,1,4,2,2,4
"1722",9,2,55,2,3,8,1,1,2,1,4,2,3,3
"1723",9,1,67,1,1,1,8,1,1,0,2,1,2,4
"1724",9,1,40,2,3,2,1,1,2,8,5,2,3,4
"1725",9,1,41,1,1,1,1,1,1,0,4,2,3,4
"1726",9,2,53,2,3,1,2,1,2,2,4,2,2,4
"1727",9,2,39,4,1,2,1,1,1,0,4,2,3,4
"1728",9,2,63,2,1,1,2,1,1,0,5,5,4,3
"1729",9,2,20,4,2,3,1,1,2,2,4,4,4,4
"1730",9,1,57,9,3,8,1,1,8,8,5,5,3,9
"1731",9,1,36,2,2,3,1,1,2,2,4,2,3,4
"1732",9,1,72,2,1,1,1,1,1,0,4,4,3,4
"1733",9,2,44,4,2,1,1,1,2,1,4,2,1,4
"1734",9,2,53,4,1,1,2,1,1,0,4,5,4,4
"1735",9,1,66,1,2,3,1,1,1,0,4,2,3,4
"1736",9,2,56,1,1,2,2,1,8,8,4,3,8,3
"1737",9,2,73,1,1,2,2,1,1,0,4,4,3,4
"1738",9,1,81,2,3,3,1,1,1,0,3,2,4,2
"1739",9,2,51,2,1,2,2,1,1,0,4,2,2,3
"1740",9,2,30,1,1,1,2,1,1,0,2,1,2,3
"1741",9,2,35,2,3,3,1,1,2,2,4,2,4,4
"1742",9,2,43,2,3,2,3,1,2,2,5,4,4,3
"1743",9,2,23,1,2,2,1,1,1,0,2,2,3,4
"1744",9,2,39,2,1,3,1,1,2,2,4,2,3,4
"1745",9,2,40,1,1,1,2,1,1,0,2,2,3,4
"1746",9,2,56,1,2,2,2,1,1,0,4,4,3,3
"1747",9,2,49,1,3,1,3,1,1,0,2,3,2,4
"1748",9,2,32,1,2,3,1,1,2,8,4,2,2,3
"1749",9,1,43,2,2,8,3,1,2,1,5,4,4,4
"1750",9,2,32,2,1,2,2,2,2,2,4,2,4,4
"1751",9,1,33,1,1,1,2,1,2,1,4,2,3,4
"1752",9,2,49,1,2,2,1,1,2,2,4,4,3,3
"1753",9,1,63,1,3,3,8,1,2,1,4,4,3,4
"1754",9,1,34,2,1,3,1,1,1,0,5,2,3,3
"1755",9,2,65,1,3,3,1,1,1,0,4,2,1,4
"1756",9,1,60,4,3,3,9,1,2,2,5,2,4,4
"1757",9,1,62,2,3,2,2,1,2,1,5,4,4,3
"1758",9,1,51,1,2,1,2,1,1,0,4,4,4,4
"1759",9,1,54,2,1,2,1,1,8,1,5,2,3,4
"1760",9,1,46,2,1,2,1,1,2,1,2,2,2,3
"1761",9,2,26,1,1,2,3,1,2,1,4,2,3,3
"1762",9,2,32,2,2,3,1,1,2,2,4,2,2,4
"1763",9,2,52,2,2,3,1,2,2,2,5,4,4,4
"1764",9,1,49,1,1,2,1,1,1,0,2,2,3,4
"1765",9,1,62,4,2,3,1,1,1,0,2,4,1,4
"1766",9,1,71,2,1,1,8,1,1,0,5,2,4,4
